Id,SalePrice
1985,167077.42
1986,166985.84
1987,167210.38
1988,167591.92
1989,167644.22
1990,167552.3
1991,167841.3
1992,167750.89
1993,167236.53
1994,167223.92
1995,167540.95
1996,167882.28
1997,167356.84
1998,167770.72
1999,167367.69
2000,167488.88
2001,167598.17
2002,167544.47
2003,167474.03
2004,167538.4
2005,167455.5
2006,167522.9
2007,167483.94
2008,167752.31
2009,167620.86
2010,167417.66
2011,167649.48
2012,167290.77
2013,167734.73
2014,167597.22
2015,167641.66
2016,167722.4
2017,167554.22
2018,167786.08
2019,167618.94
2020,167942.31
2021,167928.88
2022,167536.17
2023,167703.2
2024,167950.64
2025,167555.66
2026,167711.53
2027,167925.98
2028,167649.64
2029,167993.27
2030,167659.08
2031,167663.86
2032,167586.19
2033,167772.64
2034,167837.3
2035,167819.69
2036,167696.48
2037,167712.48
2038,167579.31
2039,167448.8
2040,167696.81
2041,167330.36
2042,167555.81
2043,167691.84
2044,167650.12
2045,167683.05
2046,167539.36
2047,167823.36
2048,167821.92
2049,167656.67
2050,167757.77
2051,167993.6
2052,167440.48
2053,167549.6
2054,168084.77
2055,167743.34
2056,167811.05
2057,167584.9
2058,167658.28
2059,167622.95
2060,167828.17
2061,167744.97
2062,167860.66
2063,167774.88
2064,167844.0
2065,167917.67
2066,167850.9
2067,167828.17
2068,166809.97
2069,168042.3
2070,167513.16
2071,167615.9
2072,167377.58
2073,168008.02
2074,167915.25
2075,167801.44
2076,167897.16
2077,167931.12
2078,167833.61
2079,167791.2
2080,167762.58
2081,167689.3
2082,167700.83
2083,167684.67
2084,167860.34
2085,167251.84
2086,167996.47
2087,167444.64
2088,167756.48
2089,167757.61
2090,167535.38
2091,167594.16
2092,167602.16
2093,167365.77
2094,167687.86
2095,167722.72
2096,167908.38
2097,167809.6
2098,167629.5
2099,167433.45
2100,167770.72
2101,167398.97
2102,167465.55
2103,167454.86
2104,167649.16
2105,167573.72
2106,167475.45
2107,167577.08
2108,167828.0
2109,167783.83
2110,167440.8
2111,167490.47
2112,167456.45
2113,167194.44
2114,167528.34
2115,167405.03
2116,167217.72
2117,167295.7
2118,167307.36
2119,167552.62
2120,167942.02
2121,168011.2
2122,168043.1
2123,167635.89
2124,167251.38
2125,167874.75
2126,167136.72
2127,167685.62
2128,167767.2
2129,167505.48
2130,167927.28
2131,167602.16
2132,167776.64
2133,167490.62
2134,167933.03
2135,167361.94
2136,167930.8
2137,167803.67
2138,167711.53
2139,167602.16
2140,167600.56
2141,167639.25
2142,167808.81
2143,167671.06
2144,167951.94
2145,167607.12
2146,167872.17
2147,167841.14
2148,167556.31
2149,167564.28
2150,167585.55
2151,167897.66
2152,167129.06
2153,166871.22
2154,167886.92
2155,167773.44
2156,167609.52
2157,167668.67
2158,167548.16
2159,167434.25
2160,167557.73
2161,167480.89
2162,167468.9
2163,167530.25
2164,167600.72
2165,167588.89
2166,167551.34
2167,167719.05
2168,167573.23
2169,167702.08
2170,167676.83
2171,167967.78
2172,168012.81
2173,167617.03
2174,167502.78
2175,167498.45
2176,167454.55
2177,167448.8
2178,167555.5
2179,167497.34
2180,167221.86
2181,167472.75
2182,167255.19
2183,167415.73
2184,167827.05
2185,167781.77
2186,167902.3
2187,167800.95
2188,167608.55
2189,167698.1
2190,167974.36
2191,167674.27
2192,167550.7
2193,167415.73
2194,167730.72
2195,167905.48
2196,167374.39
2197,167632.86
2198,167504.69
2199,167837.61
2200,167369.75
2201,167190.77
2202,167474.17
2203,167614.14
2204,167545.58
2205,167381.42
2206,167215.95
2207,167927.9
2208,167489.05
2209,167735.05
2210,167850.42
2211,167633.98
2212,167572.77
2213,167494.47
2214,167739.67
2215,167489.52
2216,167296.2
2217,167828.0
2218,167555.66
2219,167538.23
2220,167818.39
2221,167796.64
2222,167854.27
2223,167799.36
2224,167590.81
2225,167877.31
2226,167868.83
2227,167757.92
2228,167599.12
2229,167569.08
2230,167626.78
2231,167506.3
2232,167637.17
2233,167538.08
2234,167623.27
2235,167686.73
2236,167648.86
2237,167767.52
2238,167685.94
2239,167573.39
2240,167634.45
2241,167649.48
2242,167819.05
2243,167836.33
2244,167839.53
2245,167976.12
2246,167592.73
2247,167809.44
2248,167646.92
2249,167783.52
2250,167698.42
2251,167205.28
2252,167828.66
2253,167658.11
2254,167802.56
2255,167804.8
2256,167781.44
2257,167630.94
2258,167708.66
2259,167771.36
2260,167747.67
2261,167617.83
2262,167682.44
2263,167573.23
2264,167313.73
2265,167453.56
2266,167628.55
2267,167799.53
2268,167391.64
2269,167911.9
2270,167701.62
2271,167718.89
2272,167855.86
2273,167729.44
2274,167821.77
2275,167703.53
2276,167781.27
2277,167715.53
2278,167752.47
2279,167684.98
2280,167683.86
2281,167753.12
2282,167784.95
2283,167958.34
2284,167817.77
2285,167832.48
2286,167832.97
2287,167570.52
2288,167548.78
2289,167623.27
2290,167504.53
2291,167460.77
2292,167567.47
2293,167595.45
2294,167511.23
2295,167669.78
2296,167579.94
2297,167614.95
2298,167566.36
2299,167585.7
2300,167654.92
2301,167627.58
2302,167713.92
2303,167654.6
2304,167513.0
2305,167740.66
2306,167737.28
2307,167756.0
2308,167690.73
2309,167702.58
2310,167658.75
2311,167720.17
2312,167536.0
2313,167550.7
2314,167580.73
2315,167642.14
2316,167679.06
2317,167580.73
2318,167682.44
2319,167617.98
2320,167594.48
2321,167570.05
2322,167499.75
2323,167650.6
2324,167649.33
2325,167579.16
2326,167627.44
2327,167616.08
2328,167722.89
2329,167730.08
2330,167684.5
2331,167686.58
2332,167663.86
2333,167648.86
2334,167610.78
2335,167618.94
2336,167710.23
2337,167625.33
2338,167663.7
2339,167625.33
2340,167574.84
2341,167616.23
2342,167624.06
2343,167675.7
2344,167611.44
2345,167561.25
2346,167605.84
2347,167625.98
2348,167587.78
2349,167570.69
2350,167584.58
2351,167548.47
2352,167600.08
2353,167604.23
2354,167669.62
2355,167675.88
2356,167629.34
2357,167650.94
2358,167633.17
2359,167662.9
2360,167772.8
2361,167738.08
2362,167656.52
2363,167716.66
2364,167742.39
2365,167685.12
2366,167664.52
2367,167699.84
2368,167762.08
2369,167659.88
2370,167776.33
2371,167745.12
2372,167593.38
2373,167620.55
2374,167568.92
2375,167594.48
2376,167725.61
2377,167595.94
2378,167690.89
2379,167856.67
2380,167726.23
2381,167702.73
2382,167580.11
2383,167663.55
2384,167728.47
2385,167720.17
2386,167809.94
2387,167761.12
2388,167825.44
2389,167697.45
2390,167713.12
2391,167666.11
2392,167763.69
2393,167747.03
2394,167746.4
2395,167670.75
2396,167788.64
2397,167615.42
2398,167714.4
2399,167442.4
2400,167884.19
2401,167501.48
2402,167730.58
2403,167649.81
2404,167776.8
2405,167676.34
2406,167715.53
2407,167788.16
2408,167707.05
2409,167759.52
2410,167648.86
2411,167689.3
2412,167746.08
2413,167787.69
2414,167641.81
2415,167714.25
2416,167695.38
2417,167667.72
2418,167631.25
2419,167776.0
2420,167715.53
2421,167720.17
2422,167787.19
2423,167631.9
2424,167778.88
2425,167716.0
2426,167753.28
2427,167635.4
2428,167723.36
2429,167824.81
2430,167780.64
2431,167715.05
2432,167728.97
2433,167766.22
2434,167804.02
2435,167731.05
2436,167756.64
2437,167716.0
2438,167788.95
2439,167718.73
2440,167776.16
2441,167804.8
2442,167722.56
2443,167718.89
2444,167675.22
2445,167781.6
2446,167728.17
2447,167639.25
2448,167716.0
2449,167751.05
2450,167732.95
2451,167730.58
2452,167563.97
2453,167775.52
2454,167712.81
2455,167741.28
2456,167702.73
2457,167703.06
2458,167653.02
2459,167788.48
2460,167668.52
2461,167496.7
2462,167557.73
2463,167609.52
2464,167599.77
2465,167434.1
2466,167720.97
2467,167719.84
2468,167745.77
2469,167748.0
2470,167703.86
2471,167512.05
2472,167801.77
2473,167786.72
2474,167606.02
2475,167633.33
2476,167794.4
2477,167729.12
2478,167643.89
2479,167727.84
2480,167679.38
2481,167793.12
2482,167697.78
2483,167734.08
2484,167754.08
2485,167668.02
2486,167642.44
2487,167691.7
2488,167636.06
2489,167706.1
2490,167697.78
2491,167731.36
2492,167402.5
2493,167605.36
2494,167759.69
2495,167692.5
2496,167700.66
2497,167685.47
2498,167755.53
2499,167778.56
2500,167680.36
2501,167587.45
2502,167714.56
2503,167661.31
2504,167734.23
2505,167666.75
2506,167642.44
2507,167640.86
2508,167673.14
2509,167668.98
2510,167667.06
2511,167658.75
2512,167662.6
2513,167701.45
2514,167632.53
2515,167668.67
2516,167709.61
2517,167711.2
2518,167703.86
2519,167630.94
2520,167698.56
2521,167660.83
2522,167728.17
2523,167756.95
2524,167733.94
2525,167732.95
2526,167749.92
2527,167701.62
2528,167752.95
2529,167734.56
2530,167740.0
2531,167604.39
2532,167710.4
2533,167700.02
2534,167713.77
2535,167669.14
2536,167653.17
2537,167638.3
2538,167679.38
2539,167677.3
2540,167648.86
2541,167680.5
2542,167682.1
2543,167824.16
2544,167717.28
2545,167642.61
2546,167731.05
2547,167712.97
2548,167720.31
2549,167758.06
2550,167720.02
2551,167692.33
2552,167675.22
2553,167806.88
2554,167772.31
2555,167676.02
2556,167826.39
2557,167767.05
2558,167801.28
2559,167744.47
2560,167731.36
2561,167726.56
2562,167718.56
2563,167686.58
2564,167669.78
2565,167681.14
2566,167715.53
2567,167768.8
2568,167774.56
2569,167722.25
2570,167747.36
2571,167652.22
2572,167764.97
2573,167714.4
2574,167726.89
2575,167631.58
2576,167643.73
2577,167736.0
2578,167745.28
2579,167704.81
2580,167658.11
2581,167801.44
2582,167733.28
2583,167768.0
2584,167757.11
2585,167708.17
2586,167730.4
2587,167736.17
2588,167755.03
2589,167723.2
2590,167702.08
2591,167651.39
2592,167635.4
2593,167641.48
2594,167629.67
2595,167658.11
2596,167729.92
2597,167647.56
2598,167662.9
2599,167542.39
2600,167637.81
2601,167715.69
2602,167775.52
2603,167776.95
2604,167795.67
2605,167745.6
2606,167774.72
2607,167722.56
2608,167672.36
2609,167721.92
2610,167751.34
2611,167753.28
2612,167726.08
2613,167758.56
2614,167721.12
2615,167759.05
2616,167725.28
2617,167695.2
2618,167748.31
2619,167676.67
2620,167758.72
2621,167717.12
2622,167737.77
2623,167670.42
2624,167636.86
2625,167579.16
2626,167740.0
2627,167675.22
2628,167618.78
2629,167577.7
2630,167617.2
2631,167623.9
2632,167606.62
2633,167658.28
2634,167632.7
2635,167729.77
2636,167689.94
2637,167745.12
2638,167697.61
2639,167727.2
2640,167732.16
2641,167756.31
2642,167740.0
2643,167777.75
2644,167768.0
2645,167777.45
2646,167806.7
2647,167794.72
2648,167716.48
2649,167752.95
2650,167735.52
2651,167708.17
2652,167666.11
2653,167616.86
2654,167615.75
2655,167659.23
2656,167626.62
2657,167686.58
2658,167598.97
2659,167629.5
2660,167642.44
2661,167674.89
2662,167664.66
2663,167673.47
2664,167681.94
2665,167708.97
2666,167707.53
2667,167631.42
2668,167647.56
2669,167658.75
2670,167641.98
2671,167685.12
2672,167690.42
2673,167668.02
2674,167697.14
2675,167650.6
2676,167691.38
2677,167704.66
2678,167687.22
2679,167721.61
2680,167674.73
2681,167712.17
2682,167728.81
2683,167661.95
2684,167697.61
2685,167713.3
2686,167648.86
2687,167698.89
2688,167613.67
2689,167652.36
2690,167640.36
2691,167670.42
2692,167699.2
2693,167633.17
2694,167649.81
2695,167671.23
2696,167681.62
2697,167695.86
2698,167675.39
2699,167702.08
2700,167686.58
2701,167672.66
2702,167682.6
2703,167668.02
2704,167692.17
2705,167694.58
2706,167705.77
2707,167694.11
2708,167717.92
2709,167729.12
2710,167725.61
2711,167607.92
2712,167700.17
2713,167696.81
2714,167702.08
2715,167718.23
2716,167681.14
2717,167682.44
2718,167668.02
2719,167723.05
2720,167695.38
2721,167709.61
2722,167736.31
2723,167754.08
2724,167719.52
2725,167757.11
2726,167726.39
2727,167705.77
2728,167734.56
2729,167719.2
2730,167705.12
2731,167745.92
2732,167722.1
2733,167716.48
2734,167700.66
2735,167728.02
2736,167691.05
2737,167720.17
2738,167706.1
2739,167712.48
2740,167715.36
2741,167709.61
2742,167728.17
2743,167653.02
2744,167701.12
2745,167708.17
2746,167725.78
2747,167733.94
2748,167696.66
2749,167674.73
2750,167716.16
2751,167710.58
2752,167666.6
2753,167643.73
2754,167662.12
2755,167703.53
2756,167695.06
2757,167674.89
2758,167689.14
2759,167702.73
2760,167697.78
2761,167724.66
2762,167729.77
2763,167709.45
2764,167701.94
2765,167699.7
2766,167741.61
2767,167726.56
2768,167706.73
2769,167716.16
2770,167698.25
2771,167724.48
2772,167747.03
2773,167655.56
2774,167738.72
2775,167697.45
2776,167687.55
2777,167707.38
2778,167712.48
2779,167704.48
2780,167756.48
2781,167742.73
2782,167706.42
2783,167710.4
2784,167709.61
2785,167706.1
2786,167720.17
2787,167711.86
2788,167711.86
2789,167671.06
2790,167743.69
2791,167694.58
2792,167688.5
2793,167738.58
2794,167764.31
2795,167696.34
2796,167743.19
2797,167645.97
2798,167740.95
2799,167707.7
2800,167719.2
2801,167699.05
2802,167681.78
2803,167658.44
2804,167685.3
2805,167750.72
2806,167727.52
2807,167731.84
2808,167713.44
2809,167683.05
2810,167720.97
2811,167722.72
2812,167706.56
2813,167669.62
2814,167683.86
2815,167699.38
2816,167724.33
2817,167651.39
2818,167691.38
2819,167718.56
2820,167707.05
2821,167724.16
2822,167646.92
2823,167715.53
2824,167761.45
2825,167706.73
2826,167708.0
2827,167721.61
2828,167689.78
2829,167668.83
2830,167671.55
2831,167709.45
2832,167690.1
2833,167696.17
2834,167663.4
2835,167683.86
2836,167716.81
2837,167736.17
2838,167640.86
2839,167708.5
2840,167713.3
2841,167715.69
2842,167704.66
2843,167735.84
2844,167736.47
2845,167708.0
2846,167724.66
2847,167719.36
2848,167704.97
2849,167689.45
2850,167716.66
2851,167670.75
2852,167699.7
2853,167679.23
2854,167708.66
2855,167700.02
2856,167708.97
2857,167677.14
2858,167698.25
2859,167704.02
2860,167761.75
2861,167738.72
2862,167710.89
2863,167696.02
2864,167682.44
2865,167720.17
2866,167686.25
2867,167678.42
2868,167725.78
2869,167683.55
2870,167735.19
2871,167739.84
2872,167749.11
2873,167708.97
2874,167711.36
2875,167720.81
2876,167696.34
2877,167698.73
2878,167734.89
2879,167716.81
2880,167713.44
2881,167715.53
2882,167704.31
2883,167704.66
2884,167673.78
2885,167709.61
2886,167689.45
2887,167754.72
2888,167724.66
2889,167720.81
2890,167727.05
2891,167720.97
2892,167757.61
2893,167704.17
2894,167745.12
2895,167729.44
2896,167721.28
2897,167695.2
2898,167686.1
2899,167664.66
2900,167697.3
2901,167660.67
2902,167693.94
2903,167649.48
2904,167671.55
2905,167700.02
2906,167697.94
2907,167711.86
2908,167721.61
2909,167696.34
2910,167745.92
2911,167733.94
2912,167699.7
2913,167744.64
2914,167734.39
2915,167729.28
2916,167748.81
2917,167694.73
2918,167713.12
2919,167685.62
